timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
1h,1771336800.0,1.4579,1.4627,1.4272,1.4355,3274566.08,0.0,0.0,0
1h,1771340400.0,1.4355,1.4583,1.4345,1.4569,1949054.97,0.0,0.0,0
1h,1771344000.0,1.4569,1.4949,1.4569,1.4771,3355924.98,0.0,0.0,0
1h,1771347600.0,1.4771,1.4796,1.457,1.4654,1240731.81,0.0,0.0,0
1h,1771351200.0,1.4654,1.4896,1.4639,1.4834,1763629.11,0.0,0.0,0
1h,1771354800.0,1.4834,1.4892,1.4763,1.4856,1046601.36,0.0,0.0,0
1h,1771358400.0,1.4856,1.489,1.4753,1.4877,1253498.18,0.0,0.0,0
1h,1771362000.0,1.4877,1.4937,1.4795,1.4838,1094955.78,0.0,0.0,0
1h,1771365600.0,1.4838,1.4848,1.473,1.4746,344848.62,0.0,0.0,0
1h,1771369200.0,1.4746,1.4772,1.4706,1.474,371721.18,0.0,0.0,0
1h,1771372800.0,1.474,1.4792,1.4689,1.4696,729726.01,0.0,0.0,0
1h,1771376400.0,1.4696,1.4709,1.4635,1.4669,901430.12,0.0,0.0,0
1h,1771380000.0,1.4669,1.4767,1.4664,1.4754,354760.61,0.0,0.0,0
1h,1771383600.0,1.4754,1.4833,1.4742,1.4794,423440.2,0.0,0.0,0
1h,1771387200.0,1.4794,1.4848,1.4763,1.4806,517434.48,0.0,0.0,0
1h,1771390800.0,1.4806,1.4875,1.4753,1.4759,1229884.75,0.0,0.0,0
1h,1771394400.0,1.4759,1.4839,1.4754,1.4801,726445.15,0.0,0.0,0
1h,1771398000.0,1.4801,1.4887,1.4767,1.4868,383005.52,0.0,0.0,0
1h,1771401600.0,1.4868,1.4938,1.4856,1.4893,772013.32,0.0,0.0,0
1h,1771405200.0,1.4893,1.4923,1.4847,1.4877,295160.78,0.0,0.0,0
1h,1771408800.0,1.4877,1.4901,1.4764,1.4784,689464.66,0.0,0.0,0
1h,1771412400.0,1.4784,1.4786,1.4636,1.4665,1010902.18,0.0,0.0,0
1h,1771416000.0,1.4665,1.4715,1.4588,1.4649,1287176.09,0.0,0.0,0
1h,1771419600.0,1.4649,1.4715,1.4606,1.4688,1298450.33,0.0,0.0,0
1h,1771423200.0,1.4688,1.471,1.4521,1.4655,1775435.94,0.0,0.0,0
1h,1771426800.0,1.4655,1.4887,1.4641,1.4766,1510735.02,0.0,0.0,0
1h,1771430400.0,1.4766,1.4771,1.4568,1.4599,1251648.18,0.0,0.0,0
1h,1771434000.0,1.4599,1.4712,1.4548,1.4565,1008957.38,0.0,0.0,0
1h,1771437600.0,1.4565,1.4589,1.4401,1.441,1380012.62,0.0,0.0,0
1h,1771441200.0,1.441,1.4458,1.4192,1.4229,3848460.17,0.0,0.0,0
1h,1771444800.0,1.4229,1.4333,1.4208,1.4221,1467403.83,0.0,0.0,0
1h,1771448400.0,1.4221,1.429,1.4172,1.4202,728493.91,0.0,0.0,0
1h,1771452000.0,1.4202,1.4243,1.4155,1.4207,732152.87,0.0,0.0,0
1h,1771455600.0,1.4207,1.4229,1.4104,1.4218,906522.97,0.0,0.0,0
1h,1771459200.0,1.4218,1.4242,1.4151,1.4173,600287.2,0.0,0.0,0
1h,1771462800.0,1.4173,1.4268,1.4146,1.4268,1609791.34,0.0,0.0,0
1h,1771466400.0,1.4268,1.4299,1.42,1.4265,510972.06,0.0,0.0,0
1h,1771470000.0,1.4265,1.4301,1.4223,1.4286,1040570.28,0.0,0.0,0
1h,1771473600.0,1.4286,1.4308,1.4164,1.4178,432543.19,0.0,0.0,0
1h,1771477200.0,1.4178,1.4211,1.4051,1.4126,909179.01,0.0,0.0,0
1h,1771480800.0,1.4126,1.4275,1.412,1.4275,731101.15,0.0,0.0,0
1h,1771484400.0,1.4275,1.4382,1.4218,1.4328,1416276.26,0.0,0.0,0
1h,1771488000.0,1.4328,1.4341,1.4147,1.4168,1555551.57,0.0,0.0,0
1h,1771491600.0,1.4168,1.4278,1.414,1.4152,1091699.71,0.0,0.0,0
1h,1771495200.0,1.4152,1.4174,1.4076,1.4109,622007.44,0.0,0.0,0
1h,1771498800.0,1.4109,1.4171,1.4064,1.4094,662347.9,0.0,0.0,0
1h,1771502400.0,1.4094,1.4144,1.4057,1.4079,1047941.05,0.0,0.0,0
1h,1771506000.0,1.4079,1.4093,1.3866,1.392,3353359.58,0.0,0.0,0
1h,1771509600.0,1.392,1.4052,1.3897,1.4008,3323437.73,0.0,0.0,0
1h,1771513200.0,1.4008,1.4099,1.3863,1.3976,2219241.31,0.0,0.0,0
1h,1771516800.0,1.3976,1.3988,1.3819,1.3921,2165834.72,0.0,0.0,0
1h,1771520400.0,1.3921,1.4129,1.3909,1.3961,1672542.22,0.0,0.0,0
1h,1771524000.0,1.3961,1.4141,1.3942,1.4132,919421.29,0.0,0.0,0
1h,1771527600.0,1.4132,1.4187,1.4041,1.4124,1037563.36,0.0,0.0,0
1h,1771531200.0,1.4124,1.4148,1.4044,1.4112,1107142.99,0.0,0.0,0
1h,1771534800.0,1.4112,1.413,1.4073,1.4081,572810.36,0.0,0.0,0
1h,1771538400.0,1.4081,1.411,1.3954,1.4012,645186.35,0.0,0.0,0
1h,1771542000.0,1.4012,1.4095,1.4,1.4069,787016.51,0.0,0.0,0
1h,1771545600.0,1.4069,1.4219,1.4055,1.4169,1008690.24,0.0,0.0,0
1h,1771549200.0,1.4169,1.4254,1.4156,1.4254,827238.69,0.0,0.0,0
1h,1771552800.0,1.4254,1.4287,1.4177,1.4177,401570.04,0.0,0.0,0
1h,1771556400.0,1.4177,1.4209,1.4117,1.413,491834.07,0.0,0.0,0
1h,1771560000.0,1.413,1.4137,1.4006,1.4105,439419.33,0.0,0.0,0
1h,1771563600.0,1.4105,1.4244,1.405,1.4188,1067708.12,0.0,0.0,0
1h,1771567200.0,1.4188,1.4218,1.4134,1.4202,519177.42,0.0,0.0,0
1h,1771570800.0,1.4202,1.4237,1.4166,1.4198,454334.8,0.0,0.0,0
1h,1771574400.0,1.4198,1.4227,1.4139,1.4188,578913.5,0.0,0.0,0
1h,1771578000.0,1.4188,1.4288,1.4175,1.4231,952980.97,0.0,0.0,0
1h,1771581600.0,1.4231,1.4279,1.4204,1.421,1095072.71,0.0,0.0,0
1h,1771585200.0,1.421,1.4224,1.403,1.4058,1344647.47,0.0,0.0,0
1h,1771588800.0,1.4058,1.4093,1.403,1.405,1111728.58,0.0,0.0,0
