timeframe,open_time,open,high,low,close,volume
15m,1777261500.0,1.4457,1.4464,1.4416,1.4418,869205.8
15m,1777262400.0,1.4418,1.4419,1.4394,1.4401,682540.3
15m,1777263300.0,1.4401,1.4411,1.4395,1.441,434027.6
15m,1777264200.0,1.441,1.4416,1.4394,1.4397,469519.8
15m,1777265100.0,1.4397,1.4399,1.4363,1.4394,2825795.2
15m,1777266000.0,1.4394,1.4399,1.4261,1.4266,4986291.1
15m,1777266900.0,1.4266,1.4268,1.4174,1.4193,10346640.4
15m,1777267800.0,1.4193,1.4209,1.4143,1.4193,7868400.6
15m,1777268700.0,1.4193,1.4209,1.4171,1.4185,1775752.5
15m,1777269600.0,1.4185,1.4185,1.4135,1.4177,2491817.6
15m,1777270500.0,1.4177,1.4199,1.4173,1.4181,895821.0
15m,1777271400.0,1.4181,1.4181,1.4116,1.415,2263688.9
15m,1777272300.0,1.415,1.4178,1.4146,1.4171,707397.4
15m,1777273200.0,1.4171,1.4179,1.4147,1.4154,1010782.3
15m,1777274100.0,1.4154,1.4165,1.4132,1.4143,801442.5
15m,1777275000.0,1.4143,1.4145,1.4128,1.4143,823118.9
15m,1777275900.0,1.4143,1.4163,1.4125,1.4135,1863652.0
15m,1777276800.0,1.4135,1.4148,1.4117,1.4139,1961937.2
15m,1777277700.0,1.4139,1.416,1.413,1.413,1010759.6
15m,1777278600.0,1.413,1.4149,1.4125,1.4133,649978.0
15m,1777279500.0,1.4133,1.4174,1.4133,1.4174,1299241.5
15m,1777280400.0,1.4174,1.4182,1.4169,1.4181,846861.6
15m,1777281300.0,1.4181,1.4182,1.4142,1.4152,1126804.7
15m,1777282200.0,1.4152,1.417,1.4145,1.4162,1118175.5
15m,1777283100.0,1.4162,1.417,1.4155,1.4158,1079516.5
15m,1777284000.0,1.4158,1.4158,1.4142,1.4143,840468.9
15m,1777284900.0,1.4143,1.4151,1.4133,1.4145,528646.9
15m,1777285800.0,1.4145,1.4161,1.4143,1.415,516519.0
15m,1777286700.0,1.415,1.4158,1.4141,1.4143,298323.5
15m,1777287600.0,1.4143,1.4143,1.4122,1.4128,1390755.5
15m,1777288500.0,1.4128,1.4142,1.4113,1.4131,1396001.6
15m,1777289400.0,1.4131,1.4136,1.4126,1.4128,891700.8
15m,1777290300.0,1.4128,1.4133,1.4117,1.4126,552935.4
15m,1777291200.0,1.4126,1.4142,1.4116,1.4134,1163396.2
15m,1777292100.0,1.4134,1.414,1.4116,1.4125,927283.8
15m,1777293000.0,1.4125,1.4129,1.4088,1.4101,3221690.6
15m,1777293900.0,1.4101,1.4115,1.4091,1.4101,2130268.0
15m,1777294800.0,1.4101,1.4116,1.4083,1.4087,2214842.2
15m,1777295700.0,1.4087,1.4099,1.4027,1.4061,6235857.0
15m,1777296600.0,1.4061,1.4103,1.4045,1.4072,4203917.2
15m,1777297500.0,1.4072,1.4076,1.395,1.401,10722916.0
15m,1777298400.0,1.401,1.4044,1.3981,1.4044,2672276.1
15m,1777299300.0,1.4044,1.4052,1.4017,1.4023,2170744.1
15m,1777300200.0,1.4023,1.4095,1.4016,1.4088,3567410.6
15m,1777301100.0,1.4088,1.4103,1.4024,1.4033,2334584.8
15m,1777302000.0,1.4033,1.4036,1.3946,1.3969,6520961.6
15m,1777302900.0,1.3969,1.3969,1.3829,1.3883,12178463.0
15m,1777303800.0,1.3883,1.3922,1.3877,1.3898,2940183.1
15m,1777304700.0,1.3898,1.39,1.3849,1.3875,1320097.8
15m,1777305600.0,1.3875,1.3898,1.3863,1.3894,2924156.6
15m,1777306500.0,1.3894,1.3908,1.3857,1.3859,1097720.7
15m,1777307400.0,1.3859,1.3876,1.3836,1.3856,1970252.9
15m,1777308300.0,1.3856,1.3883,1.3855,1.3879,600618.4
15m,1777309200.0,1.3879,1.3923,1.3879,1.3908,1375486.6
15m,1777310100.0,1.3908,1.3945,1.3897,1.3931,874520.6
15m,1777311000.0,1.3931,1.3944,1.3918,1.3936,1105753.7
15m,1777311900.0,1.3936,1.394,1.3919,1.3926,641309.6
15m,1777312800.0,1.3926,1.3958,1.3917,1.3939,5039880.7
15m,1777313700.0,1.3939,1.3962,1.3925,1.3929,629963.7
15m,1777314600.0,1.3929,1.395,1.3922,1.3949,505738.5
15m,1777315500.0,1.3949,1.3967,1.394,1.3948,565070.3
15m,1777316400.0,1.3948,1.3957,1.3925,1.3941,1160328.1
15m,1777317300.0,1.3941,1.3942,1.3877,1.3883,700810.3
15m,1777318200.0,1.3883,1.3918,1.3863,1.3912,1363126.8
15m,1777319100.0,1.3912,1.3927,1.391,1.3923,1079069.8
15m,1777320000.0,1.3923,1.3939,1.3901,1.3902,1236649.9
15m,1777320900.0,1.3902,1.3933,1.3902,1.393,442252.5
15m,1777321800.0,1.393,1.3943,1.3922,1.3926,437480.0
15m,1777322700.0,1.3926,1.3927,1.3914,1.3919,445423.6
15m,1777323600.0,1.3919,1.3931,1.3904,1.3919,1952174.4
15m,1777324500.0,1.3919,1.3926,1.3909,1.3919,476827.9
15m,1777325400.0,1.3919,1.3929,1.391,1.3913,450083.4
15m,1777326300.0,1.3913,1.3913,1.389,1.389,684689.6
15m,1777327200.0,1.389,1.3922,1.3885,1.3914,958642.3
15m,1777328100.0,1.3914,1.3938,1.3909,1.3938,1602339.4
15m,1777329000.0,1.3938,1.3956,1.3937,1.3952,931495.1
15m,1777329900.0,1.3952,1.3964,1.3951,1.3961,550437.8
15m,1777330800.0,1.3961,1.3976,1.3956,1.3958,1484183.9
15m,1777331700.0,1.3958,1.3991,1.3957,1.398,873027.1
15m,1777332600.0,1.398,1.3995,1.3979,1.399,537947.6
15m,1777333500.0,1.399,1.4012,1.3984,1.3998,1010592.1
15m,1777334400.0,1.3998,1.4,1.3973,1.3977,814666.9
15m,1777335300.0,1.3977,1.3987,1.3944,1.395,719868.0
15m,1777336200.0,1.395,1.3989,1.3949,1.3984,603765.1
15m,1777337100.0,1.3984,1.3995,1.3967,1.3971,696514.8
15m,1777338000.0,1.3971,1.3986,1.3968,1.3983,363635.7
15m,1777338900.0,1.3983,1.3983,1.3961,1.3972,352992.0
15m,1777339800.0,1.3972,1.3973,1.3953,1.3958,450844.0
15m,1777340700.0,1.3958,1.3974,1.3955,1.3966,542233.8
15m,1777341600.0,1.3966,1.3984,1.3963,1.3969,343557.5
15m,1777342500.0,1.3969,1.3984,1.3955,1.3956,716548.1
15m,1777343400.0,1.3956,1.3957,1.3908,1.391,2447483.2
15m,1777344300.0,1.391,1.3933,1.3903,1.3927,1093710.1
15m,1777345200.0,1.3927,1.3931,1.3907,1.3919,762414.0
15m,1777346100.0,1.3919,1.392,1.3877,1.3891,1908201.2
15m,1777347000.0,1.3891,1.3905,1.3889,1.3896,686608.1
15m,1777347900.0,1.3896,1.3926,1.3893,1.392,673500.9
15m,1777348800.0,1.392,1.3927,1.3902,1.3926,801986.0
15m,1777349700.0,1.3926,1.3936,1.3897,1.3911,1888160.3
15m,1777350600.0,1.3911,1.393,1.3905,1.3918,963845.8
15m,1777351500.0,1.3918,1.3928,1.3917,1.3918,346485.9
15m,1777352400.0,1.3918,1.3942,1.3917,1.3926,874954.7
15m,1777353300.0,1.3926,1.3967,1.3918,1.395,1250470.7
15m,1777354200.0,1.395,1.3952,1.3913,1.3918,776093.9
15m,1777355100.0,1.3918,1.3937,1.3918,1.3927,448824.3
15m,1777356000.0,1.3927,1.3964,1.3927,1.3944,685207.5
15m,1777356900.0,1.3944,1.3946,1.3913,1.3929,627082.4
15m,1777357800.0,1.3929,1.3934,1.3857,1.3863,2570882.9
15m,1777358700.0,1.3863,1.3888,1.3854,1.3882,1773495.7
15m,1777359600.0,1.3882,1.3889,1.3863,1.3866,1098595.2
15m,1777360500.0,1.3866,1.3876,1.3838,1.3871,2761862.6
15m,1777361400.0,1.3871,1.3909,1.387,1.3905,960486.1
15m,1777362300.0,1.3905,1.3926,1.39,1.3922,1073877.5
15m,1777363200.0,1.3922,1.3924,1.3902,1.3914,832703.1
15m,1777364100.0,1.3914,1.395,1.3914,1.3947,931786.9
15m,1777365000.0,1.3947,1.3952,1.3915,1.392,816827.8
15m,1777365900.0,1.392,1.3924,1.3908,1.3917,502955.5
15m,1777366800.0,1.3917,1.3919,1.3903,1.3911,445923.7
15m,1777367700.0,1.3911,1.3917,1.39,1.3911,478288.0
15m,1777368600.0,1.3911,1.3911,1.3881,1.3888,1268650.6
15m,1777369500.0,1.3888,1.3889,1.3855,1.3866,1278562.1
15m,1777370400.0,1.3866,1.3891,1.3862,1.3864,1258385.2
15m,1777371300.0,1.3864,1.3875,1.3856,1.3863,832637.9
15m,1777372200.0,1.3863,1.388,1.3854,1.3879,1837612.9
15m,1777373100.0,1.3879,1.3879,1.3861,1.3872,416526.2
15m,1777374000.0,1.3872,1.3879,1.3856,1.3857,1352954.4
15m,1777374900.0,1.3857,1.387,1.3841,1.3858,1795972.9
15m,1777375800.0,1.3858,1.3867,1.3818,1.3846,3122534.9
15m,1777376700.0,1.3846,1.3846,1.3783,1.3807,4967113.9
15m,1777377600.0,1.3807,1.3817,1.38,1.3807,1410360.5
15m,1777378500.0,1.3807,1.3833,1.3779,1.3802,3526522.9
15m,1777379400.0,1.3802,1.3825,1.379,1.382,1113759.0
15m,1777380300.0,1.382,1.3842,1.3811,1.3823,1573413.4
15m,1777381200.0,1.3823,1.3824,1.374,1.3766,5415236.6
15m,1777382100.0,1.3766,1.3805,1.375,1.3788,3162942.6
15m,1777383000.0,1.3788,1.3825,1.3768,1.3814,2347598.4
15m,1777383900.0,1.3814,1.3833,1.374,1.3775,4189110.4
15m,1777384800.0,1.3775,1.3775,1.3705,1.3731,6335773.4
15m,1777385700.0,1.3731,1.3746,1.367,1.3708,6229486.1
15m,1777386600.0,1.3708,1.3726,1.3669,1.37,3506994.2
15m,1777387500.0,1.37,1.371,1.3676,1.3692,2578362.0
15m,1777388400.0,1.3692,1.372,1.3692,1.3711,2422612.3
15m,1777389300.0,1.3711,1.3716,1.3695,1.3707,1518144.7
15m,1777390200.0,1.3707,1.3767,1.3684,1.3726,10452399.1
15m,1777391100.0,1.3726,1.3753,1.3721,1.3747,1809534.1
15m,1777392000.0,1.3747,1.3764,1.373,1.3747,2280235.0
15m,1777392900.0,1.3747,1.3759,1.3732,1.3736,766930.5
15m,1777393800.0,1.3736,1.3739,1.3702,1.3702,805487.6
15m,1777394700.0,1.3702,1.3769,1.3697,1.3762,1966578.7
15m,1777395600.0,1.3762,1.3776,1.3752,1.3754,1113485.0
15m,1777396500.0,1.3754,1.3762,1.3736,1.3752,605067.6
15m,1777397400.0,1.3752,1.3806,1.3749,1.3798,1351437.0
15m,1777398300.0,1.3798,1.38,1.3758,1.3779,9639197.9
15m,1777399200.0,1.3779,1.3816,1.3778,1.3793,1703425.5
15m,1777400100.0,1.3793,1.3817,1.3792,1.3814,883605.7
15m,1777401000.0,1.3814,1.3817,1.3786,1.3787,987927.9
15m,1777401900.0,1.3787,1.3817,1.3783,1.3815,821786.6
15m,1777402800.0,1.3815,1.3816,1.3788,1.3788,1316598.4
15m,1777403700.0,1.3788,1.3796,1.3768,1.3791,1335214.9
15m,1777404600.0,1.3791,1.3806,1.3782,1.3805,624899.4
15m,1777405500.0,1.3805,1.3861,1.3805,1.3819,17820665.3
15m,1777406400.0,1.3819,1.3843,1.3806,1.382,6348830.8
15m,1777407300.0,1.382,1.383,1.3811,1.3823,549943.6
15m,1777408200.0,1.3823,1.3834,1.3818,1.3819,684670.8
15m,1777409100.0,1.3819,1.383,1.3819,1.3822,488524.9
15m,1777410000.0,1.3822,1.3833,1.3805,1.3811,1294698.5
15m,1777410900.0,1.3811,1.3815,1.3787,1.3792,402941.5
15m,1777411800.0,1.3792,1.3801,1.378,1.3782,708281.2
15m,1777412700.0,1.3782,1.3804,1.3777,1.3795,734083.4
15m,1777413600.0,1.3795,1.385,1.3795,1.3812,10136197.0
15m,1777414500.0,1.3812,1.3813,1.3799,1.381,382235.6
15m,1777415400.0,1.381,1.3812,1.3775,1.3788,1483889.7
15m,1777416300.0,1.3788,1.3792,1.378,1.3792,485398.3
15m,1777417200.0,1.3792,1.381,1.3778,1.38,957358.1
15m,1777418100.0,1.38,1.3804,1.3782,1.3789,256363.0
15m,1777419000.0,1.3789,1.3803,1.3783,1.3799,299368.2
15m,1777419900.0,1.3799,1.381,1.3798,1.38,354171.3
15m,1777420800.0,1.38,1.3809,1.3774,1.3792,2840956.9
15m,1777421700.0,1.3792,1.3801,1.3774,1.3774,8089439.6
15m,1777422600.0,1.3774,1.3812,1.3774,1.3805,818009.0
15m,1777423500.0,1.3805,1.3857,1.3798,1.3823,5908286.8
15m,1777424400.0,1.3823,1.3832,1.3794,1.3797,747388.1
15m,1777425300.0,1.3797,1.3807,1.3767,1.3779,3306467.2
15m,1777426200.0,1.3779,1.3791,1.3761,1.3791,605509.5
15m,1777427100.0,1.3791,1.3827,1.3787,1.3811,726557.0
15m,1777428000.0,1.3811,1.3829,1.3803,1.3805,531179.2
15m,1777428900.0,1.3805,1.3828,1.3797,1.3801,7624273.7
15m,1777429800.0,1.3801,1.3807,1.3785,1.3786,461339.3
15m,1777430700.0,1.3786,1.3799,1.3783,1.3792,363900.0
15m,1777431600.0,1.3792,1.3818,1.3788,1.381,314510.3
15m,1777432500.0,1.381,1.3883,1.3809,1.3861,8169833.2
15m,1777433400.0,1.3861,1.389,1.3838,1.3886,2292762.1
15m,1777434300.0,1.3886,1.3889,1.3871,1.3882,1000322.5
15m,1777435200.0,1.3882,1.3886,1.3866,1.3873,864809.1
15m,1777436100.0,1.3873,1.3902,1.3873,1.3891,1357247.7
15m,1777437000.0,1.3891,1.3966,1.3891,1.3951,3578416.4
15m,1777437900.0,1.3951,1.3963,1.3936,1.3941,1425415.0
15m,1777438800.0,1.3941,1.395,1.3932,1.3934,1385442.7
15m,1777439700.0,1.3934,1.3941,1.3932,1.3941,965165.2
15m,1777440600.0,1.3941,1.3942,1.3932,1.3935,798729.0
15m,1777441500.0,1.3935,1.3963,1.3935,1.3954,1272002.5
15m,1777442400.0,1.3954,1.396,1.3927,1.3937,5385464.3
15m,1777443300.0,1.3937,1.3946,1.3923,1.3944,1299825.2
15m,1777444200.0,1.3944,1.3955,1.3918,1.3918,816356.1
15m,1777445100.0,1.3918,1.3923,1.3899,1.3915,1263514.2
15m,1777446000.0,1.3915,1.3924,1.3903,1.3914,599351.9
15m,1777446900.0,1.3914,1.3918,1.3901,1.3906,805524.6
15m,1777447800.0,1.3906,1.3952,1.3906,1.3928,2399467.6
15m,1777448700.0,1.3928,1.3932,1.3904,1.3915,2947990.2
15m,1777449600.0,1.3915,1.392,1.3885,1.3897,1459149.2
15m,1777450500.0,1.3897,1.3924,1.3889,1.3913,1567768.9
15m,1777451400.0,1.3913,1.3913,1.3882,1.3907,701874.9
15m,1777452300.0,1.3907,1.3911,1.3901,1.3907,234616.0
15m,1777453200.0,1.3907,1.3933,1.3898,1.3931,598415.2
15m,1777454100.0,1.3931,1.3994,1.3923,1.3961,3981392.4
15m,1777455000.0,1.3961,1.3961,1.3923,1.3954,5168693.7
15m,1777455900.0,1.3954,1.4055,1.3917,1.4029,14454354.3
15m,1777456800.0,1.4029,1.4061,1.4024,1.4035,5886091.1
15m,1777457700.0,1.4035,1.4041,1.4002,1.4035,3099966.5
15m,1777458600.0,1.4035,1.4037,1.3966,1.3973,2203890.5
15m,1777459500.0,1.3973,1.3997,1.3947,1.3969,6289244.1
15m,1777460400.0,1.3969,1.397,1.3904,1.3947,7344607.7
15m,1777461300.0,1.3947,1.3951,1.3927,1.3928,1361943.2
15m,1777462200.0,1.3928,1.3947,1.3922,1.3928,1098131.8
15m,1777463100.0,1.3928,1.3945,1.3915,1.3941,6406843.8
15m,1777464000.0,1.3941,1.3943,1.3845,1.3845,19829608.9
15m,1777464900.0,1.3845,1.386,1.3777,1.3817,12411492.7
15m,1777465800.0,1.3817,1.3819,1.3788,1.3812,1871309.7
15m,1777466700.0,1.3812,1.3829,1.3807,1.3824,3471105.7
15m,1777467600.0,1.3824,1.3835,1.3819,1.3829,3603456.1
15m,1777468500.0,1.3829,1.383,1.3709,1.375,12426811.7
15m,1777469400.0,1.375,1.3763,1.3704,1.3719,5724394.3
15m,1777470300.0,1.3719,1.376,1.3692,1.3747,3140974.2
15m,1777471200.0,1.3747,1.3748,1.369,1.3709,3394544.3
15m,1777472100.0,1.3709,1.3757,1.3695,1.3749,2366476.5
15m,1777473000.0,1.3749,1.3772,1.3733,1.3737,2453293.0
15m,1777473900.0,1.3737,1.3743,1.3696,1.3714,2306696.0
15m,1777474800.0,1.3714,1.3724,1.3607,1.3644,7065355.3
15m,1777475700.0,1.3644,1.3679,1.3621,1.367,2830570.5
15m,1777476600.0,1.367,1.3687,1.3581,1.3597,7160670.6
15m,1777477500.0,1.3597,1.3619,1.3576,1.361,3606863.2
15m,1777478400.0,1.361,1.366,1.3602,1.3642,2310289.2
15m,1777479300.0,1.3642,1.3655,1.3595,1.3624,2633018.7
15m,1777480200.0,1.3624,1.3665,1.359,1.3654,3094206.7
15m,1777481100.0,1.3654,1.3655,1.356,1.3627,6500384.8
15m,1777482000.0,1.3627,1.3655,1.3625,1.3645,1885532.9
15m,1777482900.0,1.3645,1.3675,1.362,1.3633,2178471.5
15m,1777483800.0,1.3633,1.365,1.3628,1.3648,1160887.2
15m,1777484700.0,1.3648,1.3672,1.3629,1.3672,1394651.1
15m,1777485600.0,1.3672,1.3698,1.3441,1.3523,16158605.1
15m,1777486500.0,1.3523,1.3544,1.3484,1.3507,3777618.3
15m,1777487400.0,1.3507,1.354,1.3458,1.3517,3235739.3
15m,1777488300.0,1.3517,1.3569,1.3499,1.3568,3722586.9
15m,1777489200.0,1.3568,1.3574,1.3529,1.3571,1289230.5
15m,1777490100.0,1.3571,1.3579,1.3551,1.3554,805248.0
15m,1777491000.0,1.3554,1.3555,1.3507,1.352,1549567.7
15m,1777491900.0,1.352,1.3544,1.3513,1.3526,732347.2
15m,1777492800.0,1.3526,1.3613,1.3525,1.3576,14817909.4
15m,1777493700.0,1.3576,1.3619,1.3573,1.3609,4432078.2
15m,1777494600.0,1.3609,1.3648,1.3608,1.3628,4939914.5
15m,1777495500.0,1.3628,1.3645,1.3618,1.362,1161846.7
15m,1777496400.0,1.362,1.3661,1.3612,1.3652,2049469.7
15m,1777497300.0,1.3652,1.3681,1.3647,1.3665,1449372.9
15m,1777498200.0,1.3665,1.3681,1.3658,1.3679,775940.0
15m,1777499100.0,1.3679,1.3737,1.3677,1.368,4789948.7
15m,1777500000.0,1.368,1.3688,1.3665,1.3682,1423711.8
15m,1777500900.0,1.3682,1.3693,1.3664,1.3667,794959.0
15m,1777501800.0,1.3667,1.3699,1.3667,1.3691,441630.3
15m,1777502700.0,1.3691,1.3702,1.3687,1.3692,248325.3
15m,1777503600.0,1.3692,1.3696,1.3675,1.369,484143.4
15m,1777504500.0,1.369,1.3691,1.364,1.3666,1502546.8
15m,1777505400.0,1.3666,1.3697,1.3665,1.3693,443618.5
15m,1777506300.0,1.3693,1.3704,1.3683,1.3686,348424.0
15m,1777507200.0,1.3686,1.3711,1.3686,1.3697,843132.0
15m,1777508100.0,1.3697,1.3717,1.3692,1.3715,540487.9
15m,1777509000.0,1.3715,1.3796,1.3715,1.3778,3574527.2
15m,1777509900.0,1.3778,1.3845,1.3778,1.3822,3047384.1
15m,1777510800.0,1.3822,1.3839,1.3758,1.379,10770477.5
15m,1777511700.0,1.379,1.3802,1.3766,1.3788,926711.9
15m,1777512600.0,1.3788,1.3804,1.3776,1.3792,1192322.2
15m,1777513500.0,1.3792,1.3821,1.3781,1.3787,572466.8
15m,1777514400.0,1.3787,1.3809,1.3787,1.3796,412932.8
15m,1777515300.0,1.3796,1.3801,1.3768,1.3771,513695.1
15m,1777516200.0,1.3771,1.3771,1.3673,1.3687,2748761.7
15m,1777517100.0,1.3687,1.374,1.3667,1.3724,10333197.0
15m,1777518000.0,1.3724,1.373,1.3707,1.371,653480.7
15m,1777518900.0,1.371,1.3726,1.3702,1.3726,459824.7
15m,1777519800.0,1.3726,1.3749,1.3711,1.3738,618656.8
15m,1777520700.0,1.3738,1.3738,1.3724,1.3726,321736.3
15m,1777521600.0,1.3726,1.3727,1.3671,1.3677,1199383.8
15m,1777522500.0,1.3677,1.368,1.3647,1.3665,1194902.9
15m,1777523400.0,1.3665,1.3665,1.3601,1.3606,1767428.4
15m,1777524300.0,1.3606,1.363,1.3592,1.3621,5262630.1
15m,1777525200.0,1.3621,1.365,1.3614,1.3636,2340310.3
15m,1777526100.0,1.3636,1.3639,1.3579,1.3603,1374941.0
15m,1777527000.0,1.3603,1.3665,1.3602,1.3657,1570452.4
15m,1777527900.0,1.3657,1.3669,1.3636,1.3637,1051834.1
15m,1777528800.0,1.3637,1.3639,1.3595,1.362,3321523.7
15m,1777529700.0,1.362,1.3647,1.3619,1.3644,849490.2
15m,1777530600.0,1.3644,1.371,1.3644,1.3679,3667804.0
15m,1777531500.0,1.3679,1.3687,1.3671,1.3681,450083.9
15m,1777532400.0,1.3681,1.3691,1.3667,1.3681,397931.5
15m,1777533300.0,1.3681,1.37,1.368,1.3697,293327.9
15m,1777534200.0,1.3697,1.372,1.3696,1.3716,759551.7
15m,1777535100.0,1.3716,1.3746,1.371,1.374,1199600.7
15m,1777536000.0,1.374,1.3758,1.3728,1.3742,1517297.7
15m,1777536900.0,1.3742,1.3746,1.3716,1.3726,1449332.5
15m,1777537800.0,1.3726,1.3735,1.372,1.3731,551358.9
15m,1777538700.0,1.3731,1.3743,1.3717,1.3719,904836.4
15m,1777539600.0,1.3719,1.3732,1.3712,1.3724,590638.4
15m,1777540500.0,1.3724,1.3755,1.3714,1.3755,769953.3
15m,1777541400.0,1.3755,1.3792,1.3737,1.3737,1290024.3
15m,1777542300.0,1.3737,1.3755,1.3726,1.3727,371987.1
15m,1777543200.0,1.3727,1.3742,1.3716,1.3716,491129.9
15m,1777544100.0,1.3716,1.3722,1.3694,1.3697,826095.0
15m,1777545000.0,1.3697,1.3713,1.3693,1.3703,1105600.3
15m,1777545900.0,1.3703,1.3711,1.3685,1.3697,874250.5
15m,1777546800.0,1.3697,1.3752,1.3696,1.3732,2010709.4
15m,1777547700.0,1.3732,1.3739,1.3709,1.3719,841926.2
15m,1777548600.0,1.3719,1.3719,1.367,1.368,747660.0
15m,1777549500.0,1.368,1.3699,1.3654,1.3687,1361063.6
15m,1777550400.0,1.3687,1.3708,1.3682,1.3706,481278.4
15m,1777551300.0,1.3706,1.3744,1.3706,1.373,1060477.6
15m,1777552200.0,1.373,1.3752,1.37,1.3706,1183322.6
15m,1777553100.0,1.3706,1.372,1.369,1.369,1303082.9
15m,1777554000.0,1.369,1.3701,1.3671,1.3683,1147190.4
15m,1777554900.0,1.3683,1.3702,1.366,1.3666,755141.7
15m,1777555800.0,1.3666,1.3736,1.3643,1.3735,2498493.3
15m,1777556700.0,1.3735,1.3738,1.3688,1.3691,1389968.4
15m,1777557600.0,1.3691,1.3715,1.3657,1.3666,1521329.4
15m,1777558500.0,1.3666,1.3669,1.3618,1.366,2083783.5
15m,1777559400.0,1.366,1.3718,1.3651,1.3679,1909151.1
15m,1777560300.0,1.3679,1.3708,1.3671,1.3675,1006542.8
15m,1777561200.0,1.3675,1.37,1.3641,1.3696,1471322.5
15m,1777562100.0,1.3696,1.37,1.368,1.37,518758.6
15m,1777563000.0,1.37,1.3745,1.3675,1.369,1463900.5
15m,1777563900.0,1.369,1.3703,1.3654,1.3686,789623.3
15m,1777564800.0,1.3686,1.3689,1.3662,1.3681,486581.6
15m,1777565700.0,1.3681,1.3683,1.3648,1.3664,614994.0
15m,1777566600.0,1.3664,1.3667,1.3651,1.3656,320360.8
15m,1777567500.0,1.3656,1.3677,1.3642,1.3652,492741.7
15m,1777568400.0,1.3652,1.3659,1.3636,1.3644,425830.4
15m,1777569300.0,1.3644,1.3644,1.3618,1.3641,633667.5
15m,1777570200.0,1.3641,1.3671,1.3641,1.3651,557697.2
15m,1777571100.0,1.3651,1.3704,1.3651,1.3674,7539347.7
15m,1777572000.0,1.3674,1.3708,1.366,1.3673,1406447.4
15m,1777572900.0,1.3673,1.3703,1.367,1.3672,338048.5
15m,1777573800.0,1.3672,1.37,1.3669,1.3693,1355852.8
15m,1777574700.0,1.3693,1.371,1.3691,1.3693,252558.2
15m,1777575600.0,1.3693,1.3724,1.3684,1.3719,740445.5
15m,1777576500.0,1.3719,1.3735,1.3712,1.3724,485202.9
15m,1777577400.0,1.3724,1.3734,1.3711,1.3716,528512.5
15m,1777578300.0,1.3716,1.3716,1.3689,1.3696,630106.4
15m,1777579200.0,1.3696,1.3697,1.3673,1.3687,491133.9
15m,1777580100.0,1.3687,1.3709,1.3678,1.3693,347424.0
15m,1777581000.0,1.3693,1.3709,1.3686,1.3701,286323.7
15m,1777581900.0,1.3701,1.3707,1.369,1.369,286815.5
15m,1777582800.0,1.369,1.372,1.3684,1.372,3022834.0
15m,1777583700.0,1.372,1.372,1.3672,1.3676,1181866.4
15m,1777584600.0,1.3676,1.3689,1.3668,1.367,422490.3
15m,1777585500.0,1.367,1.3672,1.3652,1.3653,460403.0
15m,1777586400.0,1.3653,1.3677,1.3643,1.3661,3870137.9
15m,1777587300.0,1.3661,1.3674,1.3661,1.367,288431.5
15m,1777588200.0,1.367,1.3672,1.3641,1.3653,225419.8
15m,1777589100.0,1.3653,1.3658,1.3635,1.3642,581223.5
15m,1777590000.0,1.3642,1.3655,1.3637,1.3648,302538.1
15m,1777590900.0,1.3648,1.366,1.3644,1.366,618821.6
15m,1777591800.0,1.366,1.3672,1.3659,1.3662,330208.9
15m,1777592700.0,1.3662,1.3676,1.3656,1.3672,530640.0
15m,1777593600.0,1.3672,1.3728,1.3671,1.3698,3208305.8
15m,1777594500.0,1.3698,1.3717,1.3688,1.3688,797361.9
15m,1777595400.0,1.3688,1.3697,1.3657,1.3681,1626154.0
15m,1777596300.0,1.3681,1.37,1.3637,1.3682,3706053.3
15m,1777597200.0,1.3682,1.3729,1.3678,1.3721,2624867.2
15m,1777598100.0,1.3721,1.3737,1.3658,1.3664,3393871.2
15m,1777599000.0,1.3664,1.3706,1.365,1.3697,3157379.8
15m,1777599900.0,1.3697,1.3717,1.369,1.3705,887439.7
15m,1777600800.0,1.3705,1.3713,1.369,1.3695,712404.6
15m,1777601700.0,1.3695,1.3707,1.3677,1.3691,468873.4
15m,1777602600.0,1.3691,1.3698,1.3676,1.3698,350147.6
15m,1777603500.0,1.3698,1.3702,1.3683,1.3695,703774.0
15m,1777604400.0,1.3695,1.3711,1.3679,1.3705,481516.0
15m,1777605300.0,1.3705,1.3797,1.3704,1.3787,8209708.3
15m,1777606200.0,1.3787,1.3796,1.3738,1.3762,2699305.6
15m,1777607100.0,1.3762,1.3773,1.3749,1.3757,539232.2
15m,1777608000.0,1.3757,1.3778,1.3753,1.3764,511096.8
15m,1777608900.0,1.3764,1.3781,1.3736,1.3744,1522024.8
15m,1777609800.0,1.3744,1.3755,1.374,1.375,754062.0
15m,1777610700.0,1.375,1.3761,1.3741,1.3751,653342.0
15m,1777611600.0,1.3751,1.3778,1.374,1.377,820251.9
15m,1777612500.0,1.377,1.3771,1.3747,1.3747,447731.3
15m,1777613400.0,1.3747,1.3757,1.3743,1.3756,314386.4
15m,1777614300.0,1.3756,1.3769,1.3751,1.376,320630.7
15m,1777615200.0,1.376,1.3774,1.3756,1.3771,677504.0
15m,1777616100.0,1.3771,1.3783,1.3766,1.3768,687405.9
15m,1777617000.0,1.3768,1.3769,1.3722,1.3743,987238.2
15m,1777617900.0,1.3743,1.3745,1.3713,1.3726,848725.7
15m,1777618800.0,1.3726,1.3745,1.3715,1.3731,750191.9
