timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
15m,1772802000.0,1.3891,1.3906,1.388,1.3897,189452.22,0.0,0.0,0
15m,1772802900.0,1.3897,1.3957,1.3874,1.392,266962.19,0.0,0.0,0
15m,1772803800.0,1.392,1.3973,1.3796,1.3888,1941117.48,0.0,0.0,0
15m,1772804700.0,1.3888,1.3888,1.3719,1.3722,1307261.04,0.0,0.0,0
15m,1772805600.0,1.3722,1.3746,1.3606,1.3651,1195948.59,0.0,0.0,0
15m,1772806500.0,1.3651,1.3695,1.3635,1.3675,613385.54,0.0,0.0,0
15m,1772807400.0,1.3675,1.3701,1.3544,1.3592,1171763.21,0.0,0.0,0
15m,1772808300.0,1.3592,1.3626,1.351,1.3555,963350.31,0.0,0.0,0
15m,1772809200.0,1.3555,1.3605,1.3544,1.3589,781844.01,0.0,0.0,0
15m,1772810100.0,1.3589,1.3664,1.3586,1.3624,681281.78,0.0,0.0,0
15m,1772811000.0,1.3624,1.3659,1.3589,1.3599,486833.96,0.0,0.0,0
15m,1772811900.0,1.3599,1.3599,1.353,1.3564,522726.83,0.0,0.0,0
15m,1772812800.0,1.3564,1.3612,1.3539,1.3563,601107.61,0.0,0.0,0
15m,1772813700.0,1.3563,1.3593,1.3547,1.3587,368101.67,0.0,0.0,0
15m,1772814600.0,1.3587,1.3624,1.3571,1.3609,293123.13,0.0,0.0,0
15m,1772815500.0,1.3609,1.3632,1.3554,1.3572,463715.48,0.0,0.0,0
15m,1772816400.0,1.3572,1.3592,1.3557,1.3563,354168.87,0.0,0.0,0
15m,1772817300.0,1.3563,1.358,1.3524,1.3535,695735.08,0.0,0.0,0
15m,1772818200.0,1.3535,1.3536,1.3457,1.3487,1204019.0,0.0,0.0,0
15m,1772819100.0,1.3487,1.3512,1.3484,1.3494,768115.47,0.0,0.0,0
15m,1772820000.0,1.3494,1.3568,1.3492,1.3567,1075933.01,0.0,0.0,0
15m,1772820900.0,1.3567,1.3596,1.3553,1.3559,798220.82,0.0,0.0,0
15m,1772821800.0,1.3559,1.3617,1.3558,1.3614,638045.54,0.0,0.0,0
15m,1772822700.0,1.3614,1.3625,1.3574,1.3578,973109.97,0.0,0.0,0
15m,1772823600.0,1.3578,1.3648,1.3578,1.3645,1618679.4,0.0,0.0,0
15m,1772824500.0,1.3645,1.3659,1.3605,1.3615,823047.36,0.0,0.0,0
15m,1772825400.0,1.3615,1.3647,1.3611,1.3611,693929.75,0.0,0.0,0
15m,1772826300.0,1.3611,1.364,1.3594,1.3631,623631.76,0.0,0.0,0
15m,1772827200.0,1.3631,1.3642,1.3598,1.3602,502217.01,0.0,0.0,0
15m,1772828100.0,1.3602,1.3615,1.3559,1.3563,197303.46,0.0,0.0,0
15m,1772829000.0,1.3563,1.3594,1.3547,1.3572,345058.06,0.0,0.0,0
15m,1772829900.0,1.3572,1.36,1.3542,1.3571,519031.21,0.0,0.0,0
15m,1772830800.0,1.3571,1.3598,1.356,1.3594,132457.13,0.0,0.0,0
15m,1772831700.0,1.3594,1.3614,1.3585,1.3613,110829.97,0.0,0.0,0
15m,1772832600.0,1.3613,1.362,1.3594,1.362,186308.38,0.0,0.0,0
15m,1772833500.0,1.362,1.365,1.3618,1.3637,398529.78,0.0,0.0,0
15m,1772834400.0,1.3637,1.3653,1.363,1.3645,188199.0,0.0,0.0,0
15m,1772835300.0,1.3645,1.3665,1.3642,1.3657,97205.68,0.0,0.0,0
15m,1772836200.0,1.3657,1.3694,1.3645,1.3688,180591.46,0.0,0.0,0
15m,1772837100.0,1.3688,1.3718,1.3687,1.3692,55242.43,0.0,0.0,0
15m,1772838000.0,1.3692,1.3692,1.3638,1.3661,128152.12,0.0,0.0,0
15m,1772838900.0,1.3661,1.3671,1.3653,1.3656,34858.23,0.0,0.0,0
15m,1772839800.0,1.3656,1.3657,1.363,1.3635,56007.51,0.0,0.0,0
15m,1772840700.0,1.3635,1.3646,1.363,1.3634,47305.8,0.0,0.0,0
15m,1772841600.0,1.3634,1.369,1.363,1.3659,112332.9,0.0,0.0,0
15m,1772842500.0,1.3659,1.369,1.3654,1.3678,109985.67,0.0,0.0,0
15m,1772843400.0,1.3678,1.3706,1.3664,1.3664,157113.26,0.0,0.0,0
15m,1772844300.0,1.3664,1.3691,1.3662,1.3682,54251.61,0.0,0.0,0
15m,1772845200.0,1.3682,1.3696,1.3658,1.3659,61868.05,0.0,0.0,0
15m,1772846100.0,1.3659,1.3674,1.3656,1.3664,56210.99,0.0,0.0,0
15m,1772847000.0,1.3664,1.3674,1.3647,1.3673,114446.39,0.0,0.0,0
15m,1772847900.0,1.3673,1.3688,1.3669,1.3677,78605.11,0.0,0.0,0
15m,1772848800.0,1.3677,1.3684,1.3663,1.3663,23741.2,0.0,0.0,0
15m,1772849700.0,1.3663,1.3671,1.3631,1.3636,60761.94,0.0,0.0,0
15m,1772850600.0,1.3636,1.3654,1.3625,1.3648,76406.5,0.0,0.0,0
15m,1772851500.0,1.3648,1.3687,1.3646,1.3676,111485.89,0.0,0.0,0
15m,1772852400.0,1.3676,1.3749,1.3676,1.3746,143734.03,0.0,0.0,0
15m,1772853300.0,1.3746,1.3746,1.368,1.3683,144051.05,0.0,0.0,0
15m,1772854200.0,1.3683,1.3695,1.3671,1.3685,49585.21,0.0,0.0,0
15m,1772855100.0,1.3685,1.3685,1.3654,1.3662,49368.22,0.0,0.0,0
15m,1772856000.0,1.3662,1.3662,1.3608,1.3632,334883.39,0.0,0.0,0
15m,1772856900.0,1.3632,1.3647,1.3625,1.364,67598.16,0.0,0.0,0
15m,1772857800.0,1.364,1.3649,1.3612,1.3635,66519.56,0.0,0.0,0
15m,1772858700.0,1.3635,1.3643,1.3629,1.3631,40374.47,0.0,0.0,0
15m,1772859600.0,1.3631,1.3646,1.3622,1.3634,152336.44,0.0,0.0,0
15m,1772860500.0,1.3634,1.3667,1.3627,1.3656,182976.72,0.0,0.0,0
15m,1772861400.0,1.3656,1.3673,1.3641,1.3669,96945.67,0.0,0.0,0
15m,1772862300.0,1.3669,1.3679,1.3662,1.3671,69692.36,0.0,0.0,0
15m,1772863200.0,1.3671,1.3685,1.3662,1.3665,94608.56,0.0,0.0,0
15m,1772864100.0,1.3665,1.3669,1.3647,1.3647,71141.73,0.0,0.0,0
15m,1772865000.0,1.3647,1.3657,1.3625,1.3657,56698.91,0.0,0.0,0
15m,1772865900.0,1.3657,1.3661,1.3608,1.3634,155883.36,0.0,0.0,0
15m,1772866800.0,1.3634,1.3655,1.3612,1.365,340286.28,0.0,0.0,0
15m,1772867700.0,1.365,1.3655,1.3628,1.364,171495.76,0.0,0.0,0
15m,1772868600.0,1.364,1.3647,1.3622,1.3645,110779.76,0.0,0.0,0
15m,1772869500.0,1.3645,1.3679,1.3645,1.3671,62996.1,0.0,0.0,0
15m,1772870400.0,1.3671,1.3687,1.3664,1.367,94872.1,0.0,0.0,0
15m,1772871300.0,1.367,1.3692,1.367,1.367,125192.35,0.0,0.0,0
15m,1772872200.0,1.367,1.3683,1.3661,1.3668,138650.83,0.0,0.0,0
15m,1772873100.0,1.3668,1.3677,1.3646,1.3652,72681.3,0.0,0.0,0
15m,1772874000.0,1.3652,1.3654,1.363,1.3652,90798.94,0.0,0.0,0
15m,1772874900.0,1.3652,1.3681,1.3652,1.3658,85314.37,0.0,0.0,0
15m,1772875800.0,1.3658,1.3667,1.3652,1.3667,90521.79,0.0,0.0,0
15m,1772876700.0,1.3667,1.3674,1.3651,1.3653,122227.58,0.0,0.0,0
15m,1772877600.0,1.3653,1.3681,1.365,1.3681,43321.18,0.0,0.0,0
15m,1772878500.0,1.3681,1.3684,1.3658,1.3659,41013.19,0.0,0.0,0
15m,1772879400.0,1.3659,1.3673,1.3658,1.367,53282.03,0.0,0.0,0
15m,1772880300.0,1.367,1.3676,1.3658,1.3659,151596.3,0.0,0.0,0
15m,1772881200.0,1.3659,1.3736,1.3653,1.3729,454004.97,0.0,0.0,0
15m,1772882100.0,1.3729,1.3733,1.371,1.3717,205421.85,0.0,0.0,0
15m,1772883000.0,1.3717,1.3719,1.3705,1.3709,96158.77,0.0,0.0,0
15m,1772883900.0,1.3709,1.3711,1.3698,1.3698,103719.78,0.0,0.0,0
15m,1772884800.0,1.3698,1.3699,1.3653,1.366,85644.45,0.0,0.0,0
15m,1772885700.0,1.366,1.3673,1.3658,1.3667,63702.7,0.0,0.0,0
15m,1772886600.0,1.3667,1.3671,1.3641,1.3646,100709.89,0.0,0.0,0
15m,1772887500.0,1.3646,1.3651,1.3622,1.364,217400.75,0.0,0.0,0
15m,1772888400.0,1.364,1.3652,1.3626,1.3637,111296.5,0.0,0.0,0
15m,1772889300.0,1.3637,1.3657,1.3631,1.3648,111199.16,0.0,0.0,0
15m,1772890200.0,1.3648,1.3676,1.3617,1.3634,295475.88,0.0,0.0,0
15m,1772891100.0,1.3634,1.3644,1.3623,1.3628,79086.89,0.0,0.0,0
15m,1772892000.0,1.3628,1.3628,1.3564,1.3585,778706.61,0.0,0.0,0
15m,1772892900.0,1.3585,1.36,1.3577,1.3596,154860.07,0.0,0.0,0
15m,1772893800.0,1.3596,1.367,1.3594,1.3651,167906.45,0.0,0.0,0
15m,1772894700.0,1.3651,1.3658,1.3637,1.3637,77230.68,0.0,0.0,0
15m,1772895600.0,1.3637,1.3637,1.36,1.3612,59923.26,0.0,0.0,0
15m,1772896500.0,1.3612,1.3615,1.3591,1.3605,155816.11,0.0,0.0,0
15m,1772897400.0,1.3605,1.3616,1.3541,1.3559,428635.34,0.0,0.0,0
15m,1772898300.0,1.3559,1.3577,1.355,1.3572,264064.77,0.0,0.0,0
15m,1772899200.0,1.3572,1.3584,1.3559,1.3582,172364.72,0.0,0.0,0
15m,1772900100.0,1.3582,1.3585,1.3558,1.3582,205220.55,0.0,0.0,0
15m,1772901000.0,1.3582,1.3599,1.3578,1.3599,127042.06,0.0,0.0,0
15m,1772901900.0,1.3599,1.3611,1.3582,1.361,80111.91,0.0,0.0,0
15m,1772902800.0,1.361,1.3626,1.3609,1.3625,48415.85,0.0,0.0,0
15m,1772903700.0,1.3625,1.3649,1.3618,1.3638,177056.1,0.0,0.0,0
15m,1772904600.0,1.3638,1.364,1.3631,1.3635,72448.97,0.0,0.0,0
15m,1772905500.0,1.3635,1.3635,1.3604,1.3605,80037.12,0.0,0.0,0
15m,1772906400.0,1.3605,1.3607,1.3515,1.356,645505.97,0.0,0.0,0
15m,1772907300.0,1.356,1.3574,1.3551,1.3574,165581.19,0.0,0.0,0
15m,1772908200.0,1.3574,1.3574,1.3537,1.3569,96475.79,0.0,0.0,0
15m,1772909100.0,1.3569,1.3576,1.356,1.3569,94916.2,0.0,0.0,0
15m,1772910000.0,1.3569,1.3569,1.3537,1.3546,116266.11,0.0,0.0,0
15m,1772910900.0,1.3546,1.3553,1.3501,1.3514,571765.13,0.0,0.0,0
15m,1772911800.0,1.3514,1.3548,1.3504,1.3541,268516.85,0.0,0.0,0
15m,1772912700.0,1.3541,1.3541,1.3468,1.3502,652323.35,0.0,0.0,0
15m,1772913600.0,1.3502,1.355,1.3502,1.3537,107331.43,0.0,0.0,0
15m,1772914500.0,1.3537,1.3551,1.3523,1.3545,52221.15,0.0,0.0,0
15m,1772915400.0,1.3545,1.3563,1.354,1.3557,140421.56,0.0,0.0,0
15m,1772916300.0,1.3557,1.3561,1.3543,1.3553,70601.14,0.0,0.0,0
15m,1772917200.0,1.3553,1.3592,1.3546,1.3572,140089.73,0.0,0.0,0
15m,1772918100.0,1.3572,1.3586,1.3563,1.3583,201175.99,0.0,0.0,0
15m,1772919000.0,1.3583,1.3587,1.3562,1.3576,188934.73,0.0,0.0,0
15m,1772919900.0,1.3576,1.3576,1.3553,1.3566,32043.05,0.0,0.0,0
15m,1772920800.0,1.3566,1.3569,1.3531,1.3531,244449.43,0.0,0.0,0
15m,1772921700.0,1.3531,1.3544,1.352,1.3539,93946.31,0.0,0.0,0
15m,1772922600.0,1.3539,1.3555,1.3504,1.3546,164116.79,0.0,0.0,0
15m,1772923500.0,1.3546,1.3563,1.3523,1.3536,76912.6,0.0,0.0,0
15m,1772924400.0,1.3536,1.3556,1.3528,1.3551,125263.52,0.0,0.0,0
15m,1772925300.0,1.3551,1.3574,1.3544,1.3564,24204.03,0.0,0.0,0
15m,1772926200.0,1.3564,1.3569,1.3557,1.3563,75458.4,0.0,0.0,0
15m,1772927100.0,1.3563,1.3572,1.356,1.3567,22084.41,0.0,0.0,0
15m,1772928000.0,1.3567,1.3607,1.3567,1.359,252422.21,0.0,0.0,0
15m,1772928900.0,1.359,1.3595,1.3559,1.3564,60862.51,0.0,0.0,0
15m,1772929800.0,1.3564,1.3568,1.3544,1.3556,130453.38,0.0,0.0,0
15m,1772930700.0,1.3556,1.3558,1.3541,1.355,54574.6,0.0,0.0,0
15m,1772931600.0,1.355,1.3553,1.3525,1.3541,211444.19,0.0,0.0,0
15m,1772932500.0,1.3541,1.3557,1.3531,1.3531,200870.63,0.0,0.0,0
15m,1772933400.0,1.3531,1.3559,1.351,1.3559,134167.8,0.0,0.0,0
15m,1772934300.0,1.3559,1.3579,1.3558,1.3571,114050.5,0.0,0.0,0
15m,1772935200.0,1.3571,1.3574,1.3553,1.3566,32257.87,0.0,0.0,0
15m,1772936100.0,1.3566,1.3571,1.3526,1.3527,104540.58,0.0,0.0,0
15m,1772937000.0,1.3527,1.3559,1.3509,1.3556,210949.51,0.0,0.0,0
15m,1772937900.0,1.3556,1.3556,1.3448,1.3475,630796.62,0.0,0.0,0
15m,1772938800.0,1.3475,1.3481,1.3445,1.3475,339402.33,0.0,0.0,0
15m,1772939700.0,1.3475,1.3512,1.3475,1.3492,290257.62,0.0,0.0,0
15m,1772940600.0,1.3492,1.351,1.3488,1.3508,302440.67,0.0,0.0,0
15m,1772941500.0,1.3508,1.3514,1.348,1.3485,93256.96,0.0,0.0,0
15m,1772942400.0,1.3485,1.3498,1.3453,1.3468,129541.22,0.0,0.0,0
15m,1772943300.0,1.3468,1.3474,1.3456,1.3464,112025.49,0.0,0.0,0
15m,1772944200.0,1.3464,1.3466,1.3441,1.3459,194037.54,0.0,0.0,0
15m,1772945100.0,1.3459,1.3461,1.3414,1.3438,190838.64,0.0,0.0,0
15m,1772946000.0,1.3438,1.3513,1.3438,1.351,132136.68,0.0,0.0,0
15m,1772946900.0,1.351,1.3562,1.3505,1.3545,179266.29,0.0,0.0,0
15m,1772947800.0,1.3545,1.3569,1.3525,1.3532,292674.05,0.0,0.0,0
15m,1772948700.0,1.3532,1.3553,1.3528,1.3537,51898.05,0.0,0.0,0
15m,1772949600.0,1.3537,1.3561,1.3507,1.3507,158948.36,0.0,0.0,0
15m,1772950500.0,1.3507,1.3515,1.3499,1.3507,49708.07,0.0,0.0,0
15m,1772951400.0,1.3507,1.3517,1.3498,1.3516,52645.45,0.0,0.0,0
15m,1772952300.0,1.3516,1.3539,1.3503,1.3522,93980.95,0.0,0.0,0
15m,1772953200.0,1.3522,1.3602,1.3517,1.3594,155055.14,0.0,0.0,0
15m,1772954100.0,1.3594,1.3625,1.358,1.3595,220559.2,0.0,0.0,0
15m,1772955000.0,1.3595,1.3623,1.359,1.3614,107864.57,0.0,0.0,0
15m,1772955900.0,1.3614,1.3628,1.3589,1.3602,180796.82,0.0,0.0,0
15m,1772956800.0,1.3602,1.3609,1.3565,1.3565,242213.75,0.0,0.0,0
15m,1772957700.0,1.3565,1.3569,1.3546,1.3568,44627.93,0.0,0.0,0
15m,1772958600.0,1.3568,1.3613,1.355,1.3609,160915.85,0.0,0.0,0
15m,1772959500.0,1.3609,1.362,1.3591,1.3591,69617.22,0.0,0.0,0
15m,1772960400.0,1.3591,1.3622,1.356,1.3613,104586.88,0.0,0.0,0
15m,1772961300.0,1.3613,1.3665,1.3609,1.3648,295698.14,0.0,0.0,0
15m,1772962200.0,1.3648,1.3649,1.3619,1.3625,91247.19,0.0,0.0,0
15m,1772963100.0,1.3625,1.3628,1.3613,1.3614,81546.96,0.0,0.0,0
15m,1772964000.0,1.3614,1.3638,1.3612,1.3624,99226.95,0.0,0.0,0
15m,1772964900.0,1.3624,1.3713,1.362,1.3687,237820.2,0.0,0.0,0
15m,1772965800.0,1.3687,1.3698,1.367,1.3692,203096.02,0.0,0.0,0
15m,1772966700.0,1.3692,1.3692,1.3666,1.368,96937.74,0.0,0.0,0
15m,1772967600.0,1.368,1.368,1.3578,1.3596,173575.87,0.0,0.0,0
15m,1772968500.0,1.3596,1.3632,1.3596,1.3616,90504.96,0.0,0.0,0
15m,1772969400.0,1.3616,1.3641,1.3575,1.3576,132754.18,0.0,0.0,0
15m,1772970300.0,1.3576,1.3587,1.3562,1.3576,47522.49,0.0,0.0,0
15m,1772971200.0,1.3576,1.3592,1.3469,1.348,237534.74,0.0,0.0,0
15m,1772972100.0,1.348,1.3565,1.3448,1.3554,311111.18,0.0,0.0,0
15m,1772973000.0,1.3554,1.3554,1.3519,1.3525,385272.07,0.0,0.0,0
15m,1772973900.0,1.3525,1.3532,1.3506,1.3517,84739.37,0.0,0.0,0
15m,1772974800.0,1.3517,1.3536,1.345,1.3453,272891.32,0.0,0.0,0
